,Unnamed: 0,Player,College,Conf,G,MP,MP_G,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
19,19,LJ Figueroa,St. John's (NY),Big East,34,1087,32,5.9,11.4,4.4,7.5,1.5,3.9,1.2,2,1.5,4.8,6.4,1.7,1.8,0.2,1.3,2.5,14.4
20,20,Mustapha Heron,St. John's (NY),Big East,31,982,31.7,4.9,11.2,3.4,7.4,1.5,3.8,3.2,4.2,1,3.7,4.7,1.3,1,0.2,2.2,3.1,14.6
21,21,Mac McClung,Georgetown,Big East,29,767,26.4,4.4,11.2,3,6.3,1.3,4.9,3,3.8,0.8,1.9,2.6,2,0.8,0.1,2,1.8,13.1
22,22,Eli Cain,DePaul,Big East,129,4165,32.3,4.4,11,3,7.1,1.4,3.9,2.6,3.8,0.6,3,3.6,3.1,1,0.3,2.3,2.5,12.7
23,23,Durand Johnson,St. John's (NY),Big East,32,886,27.7,4.1,11,2.3,5.7,1.8,5.3,2.1,2.8,0.5,3.3,3.8,1.7,1.2,0.3,1.8,2.8,12
24,24,Rodney Bullock,Providence,Big East,102,3351,32.9,4.8,10.9,3.5,7.1,1.2,3.8,3,4.1,1.7,4.7,6.4,1.2,0.9,1,2.1,2.6,13.8
25,25,Roosevelt Jones,Butler,Big East,33,1109,33.6,5,10.8,5,10.7,0,0,3.7,5.5,2,4.6,6.6,4.7,1.5,0.4,2.3,2.5,13.8
26,26,Andrew Rowsey,Marquette,Big East,67,1810,27,4.7,10.8,1.8,4,2.9,6.9,3.9,4.3,0.3,2.1,2.4,3.6,0.8,0.1,2.1,2.2,16.2
27,27,James Akinjo,Georgetown,Big East,33,1043,31.6,3.9,10.6,2.3,6.6,1.6,4,4.1,5,0.2,2.7,2.9,5.2,1.1,0,3,2.5,13.4
28,28,Billy Garrett,DePaul,Big East,62,1777,28.7,4.1,10.6,3,7.1,1.1,3.5,4.4,5.2,0.3,2.6,2.9,3.4,0.9,0.2,2.9,2.6,13.8
29,29,Maurice Watson Jr.,Creighton,Big East,54,1668,30.9,5.1,10.5,4.5,8.7,0.6,1.8,2.8,3.9,0.5,2.6,3.1,7.2,1.1,0,3.4,2.3,13.6
30,30,Bashir Ahmed,St. John's (NY),Big East,66,1877,28.4,4.1,10.3,2.7,6.1,1.5,4.2,2.6,4,1.7,3.4,5.1,1.1,0.8,0.5,1.9,2.7,12.3
31,31,Myke Henry,DePaul,Big East,31,896,28.9,5.5,10.2,4.8,8.3,0.7,1.9,2,2.8,2.1,4.1,6.2,1,0.8,0.3,2.5,3.1,13.7
32,32,Kris Jenkins,Villanova,Big East,76,2252,29.6,4.2,10,1.8,3.4,2.4,6.6,2.5,2.9,0.4,3.6,4,2.1,0.9,0.3,1.4,2.3,13.4
33,33,Jalen Brunson,Villanova,Big East,116,3349,28.9,5,9.8,3.5,5.9,1.5,3.9,2.9,3.5,0.4,2.1,2.5,3.7,0.8,0,1.9,1.8,14.4
34,34,Angel Delgado,Seton Hall,Big East,101,3166,31.3,5.2,9.7,5.2,9.6,0,0,2.6,4.5,4,7.4,11.4,2,0.7,0.6,2.4,2.5,12.9
35,35,Paul Jorgensen,Butler,Big East,68,1834,27,3.9,9.6,2,4.4,1.9,5.3,1.2,1.5,0.5,2.6,3.1,2.1,0.9,0.1,0.9,1.4,10.9
36,36,L.J. Peak,Georgetown,Big East,65,1875,28.8,4.7,9.6,3.6,6.6,1.1,3,3.8,4.9,0.9,2.7,3.5,2.6,0.9,0.5,2.2,3.1,14.2
37,37,Jessie Govan,Georgetown,Big East,128,3235,25.3,4.8,9.5,4.1,7.8,0.7,1.7,2.7,3.6,1.6,5,6.6,1.3,0.6,1.1,1.7,2.8,13
38,38,Ryan Arcidiacono,Villanova,Big East,40,1282,32.1,4.1,9.3,2.2,4.5,1.9,4.8,2.3,2.8,0.4,2.6,2.9,4.2,1.4,0,1.5,1.5,12.5
39,39,Justin Simon,St. John's (NY),Big East,67,2308,34.4,4.3,9.3,4,8.2,0.4,1.1,2.2,3.4,1.1,4.9,6,4.1,2,0.7,2.5,2.7,11.3
40,40,Alpha Diallo,Providence,Big East,99,2893,29.2,4,9.2,3.3,6.9,0.6,2.3,3,4.3,1.9,4.1,6,2.2,1.2,0.3,1.9,2.6,11.7
41,41,Sam Hauser,Marquette,Big East,101,3122,30.9,4.4,9.2,2,3.7,2.4,5.5,1.5,1.7,1,5,6,2.2,0.8,0.5,1.1,2.2,12.7
42,42,Marvin Clark,St. John's (NY),Big East,67,2044,30.5,3.9,9.1,1.8,3.7,2,5.4,1.7,2.1,1,4.1,5.1,1.1,1,0.4,1.6,3.6,11.5
43,43,Phil Booth,Villanova,Big East,112,3115,27.8,3.8,9,2,4.2,1.7,4.8,2.4,3,0.4,2.6,3,2.9,0.8,0.2,1.7,1.8,11.6
44,44,J.P. Macura,Xavier,Big East,106,3055,28.8,4.1,9,2.7,5,1.4,4,2.7,3.4,1.3,2.5,3.8,2.6,1.3,0.2,1.7,2.3,12.3
45,45,Tre'Darius McCallum,DePaul,Big East,63,1902,30.2,4,9,3.3,6.3,0.8,2.7,1,1.5,1.5,4.8,6.3,1.1,1.4,0.6,1.5,2.7,9.9
46,46,Edmond Sumner,Xavier,Big East,52,1498,28.8,3.9,9,3.2,6.6,0.7,2.4,4.1,5.6,0.5,3.3,3.8,4.2,1.3,0.4,2.4,2.4,12.6
47,47,Marin Maric,DePaul,Big East,28,761,27.2,4.9,8.9,4.6,7.8,0.4,1.1,3.4,4.1,2,4.6,6.7,1.2,0.8,0.5,2.4,2.6,13.6
48,48,Naji Marshall,Xavier,Big East,68,1950,28.7,3.9,8.9,2.9,5.7,0.9,3.2,2.5,3.4,1,4.7,5.8,2.5,0.9,0.3,2.4,2.2,11.1
49,49,Katin Reinhardt,Marquette,Big East,29,749,25.8,3.6,8.9,1.6,3.7,2,5.2,1.7,1.9,0.7,2,2.7,2.1,0.6,0.1,1.3,1.4,10.8
50,50,Ty-Shon Alexander,Creighton,Big East,67,1692,25.3,3.5,8.6,1.6,3.2,1.9,5.4,1.7,2.2,0.3,2.7,3,2.2,0.8,0.2,1.6,1.5,10.7
51,51,Isaac Copeland,Georgetown,Big East,40,1185,29.6,3.5,8.6,2.7,5.2,0.9,3.4,2.2,2.7,1.4,3.7,5,1.8,0.8,0.5,1.5,2,10.1
52,52,Justin Patton,Creighton,Big East,35,885,25.3,5.7,8.5,5.5,8,0.2,0.4,1.3,2.5,1.7,4.5,6.2,1.2,0.9,1.4,1.7,2.7,12.9
53,53,JaJuan Johnson,Marquette,Big East,63,1563,24.8,4.1,8.4,3.2,6,0.9,2.4,1.9,2.4,0.7,2.9,3.7,2.3,1.7,0.3,1.9,1.6,11.1
54,54,Omari Spellman,Villanova,Big East,40,1125,28.1,4,8.4,2.4,4.7,1.6,3.8,1.2,1.8,2.3,5.8,8,0.8,0.7,1.5,1,2.3,10.9
55,55,Jordan Tucker,Butler,Big East,24,532,22.2,3,8.4,0.9,2.8,2.1,5.6,1.6,1.9,0.3,3.8,4.1,0.8,0.5,0.1,1.3,2,9.7
56,56,Jalen Coleman-Lands,DePaul,Big East,9,268,29.8,2.8,8.3,1.2,2.1,1.6,6.2,2.4,3.1,0.2,2.6,2.8,1.3,1.1,0,1.7,1.7,9.6
57,57,Kyron Cartwright,Providence,Big East,102,2999,29.4,3.4,8.2,2.5,5.9,0.9,2.3,2,2.8,0.4,2.5,2.9,5.5,1.1,0,2.3,2,9.6
58,58,Eric Paschall,Villanova,Big East,110,3215,29.2,4,8.2,2.9,4.8,1.1,3.4,2.3,3.1,1.5,3.6,5.1,1.7,0.7,0.5,1.7,2.4,11.4
59,59,Khyri Thomas,Creighton,Big East,102,2773,27.2,4.2,8.2,2.9,5.1,1.3,3.2,1.5,2.1,1.1,3.5,4.6,2.5,1.4,0.3,1.6,1.8,11.2
60,60,Andrew Chrabascz,Butler,Big East,67,2108,31.5,3.8,8.1,3.1,6.1,0.7,2,2.6,3.4,1.5,2.9,4.4,2.6,0.9,0.4,1.3,2.5,11
61,61,A.J. Reeves,Providence,Big East,25,568,22.7,3.4,8,1.6,3.3,1.8,4.7,1.2,1.8,0.7,2.3,3,0.6,1,0.1,1,1.4,9.8
62,62,Federico Mussini,St. John's (NY),Big East,62,1514,24.4,2.9,7.9,1.1,2.9,1.8,5.1,1.9,2.2,0.3,1.8,2.1,1.5,0.9,0,1.6,1.3,9.5
63,63,James Farr,Xavier,Big East,34,700,20.6,4.2,7.8,4.2,7.5,0,0.2,2.2,3,2.9,5,7.8,0.6,0.8,1,1.4,2.4,10.7
64,64,Myles Davis,Xavier,Big East,37,1025,27.7,3,7.7,1.2,3,1.7,4.7,2.3,2.7,0.5,2.9,3.4,3.8,0.9,0.1,1.8,2.1,9.9
65,65,Cole Huff,Creighton,Big East,70,1582,22.6,3.4,7.7,1.7,3.4,1.8,4.4,1.6,2,0.6,3.9,4.5,0.6,0.5,0.2,0.7,2,10.2
66,66,Marcus Zegarowski,Creighton,Big East,32,915,28.6,3.5,7.7,1.6,3.3,1.9,4.4,1.6,2.1,0.5,2.6,3.1,3.4,0.9,0,1.8,1.9,10.5
67,67,Donte DiVincenzo,Villanova,Big East,85,2163,25.4,3.6,7.6,2,3.6,1.5,4,1.6,2.2,1.1,2.9,4,2.4,0.9,0.2,1.6,1.8,10.2
68,68,Luke Fischer,Marquette,Big East,65,1699,26.1,4.7,7.6,4.7,7.6,0,0,2,3.2,2.8,3.2,6,1.1,0.5,1.5,1.5,3.2,11.5
69,69,Quincy McKnight,Seton Hall,Big East,34,968,28.5,3.4,7.6,2.9,5.6,0.5,2,1.9,3,0.4,2.3,2.7,3.9,1.6,0.2,2.5,3,9.4
70,70,Mikal Bridges,Villanova,Big East,116,3171,27.3,3.9,7.5,2.5,3.8,1.5,3.7,1.9,2.3,1.1,3.2,4.3,1.6,1.4,0.9,1.1,2.2,11.3
71,71,Emmitt Holt,Providence,Big East,39,916,23.5,3.9,7.5,3.3,5.8,0.5,1.6,2.2,3.2,1.4,3,4.4,0.8,0.6,0.7,1.2,2.7,10.4
72,72,James Milliken,Creighton,Big East,35,921,26.3,3.1,7.5,1.7,3.5,1.4,4.1,2.1,2.9,0.3,1.8,2.1,1.8,0.4,0.1,0.8,1.3,9.7
73,73,Femi Olujobi,DePaul,Big East,36,954,26.5,4.5,7.5,4.1,6.6,0.4,0.9,3.3,4.8,2,3.4,5.4,1,0.6,0.3,1.8,2.4,12.8
74,74,Mitchell Ballock,Creighton,Big East,68,1863,27.4,3.2,7.3,1.2,2,2,5.3,0.8,1,0.6,3.1,3.7,2.5,0.8,0.2,1.2,1.8,9.2
75,75,Haanif Cheatham,Marquette,Big East,70,1919,27.4,3.4,7.3,2.8,5.4,0.7,1.8,2.6,3.3,0.5,3,3.5,2.2,0.9,0.1,2.1,1.8,10.1
76,76,Marcus Derrickson,Georgetown,Big East,89,2284,25.7,3.3,7.2,2,3.9,1.3,3.3,2.4,2.8,1.7,4,5.6,1.4,0.5,0.6,1.7,2.9,10.3
77,77,Quentin Goodin,Xavier,Big East,104,3030,29.1,2.8,7.2,2.1,4.7,0.7,2.5,1.8,2.6,0.2,2.4,2.7,4.3,1,0.2,2.3,2.2,8.1
78,78,Christian Jones,St. John's (NY),Big East,32,807,25.2,3.4,7.2,3.4,7.1,0,0.1,1.5,2.5,1.4,3.8,5.2,1.4,0.8,0.5,1.9,2.1,8.4
79,79,Jamorko Pickett,Georgetown,Big East,61,1557,25.5,2.7,7.2,1.2,3,1.5,4.2,1,1.4,0.6,3.1,3.8,1.4,0.6,0.8,2,1.9,7.9
80,80,Derrick Gordon,Seton Hall,Big East,34,802,23.6,2.9,7.1,2.4,5.5,0.4,1.6,1.8,3.1,1.1,2.1,3.3,1.6,1,0.2,1.9,2,8
81,81,Kerem Kanter,Xavier,Big East,35,573,16.4,4.2,7.1,3.7,5.7,0.5,1.5,2.1,2.7,1.3,3.3,4.5,0.5,0.3,0.3,0.8,1.3,10.9
82,82,Jalen Reynolds,Xavier,Big East,34,666,19.6,3.7,7.1,3.7,7,0.1,0.2,2.1,3.1,2,4.5,6.5,0.7,0.7,0.6,1.6,3.1,9.6
83,83,Joey Hauser,Marquette,Big East,34,992,29.2,3.1,7,1.8,3.9,1.3,3.1,2.1,2.7,0.9,4.4,5.3,2.4,0.4,0.1,2.1,2.8,9.7
84,84,Avery Woodson,Butler,Big East,34,762,22.4,3,7,0.8,1.8,2.2,5.2,0.6,0.8,0.2,2.3,2.6,0.7,0.3,0.3,0.3,1.8,8.9
85,85,Ron Mvouika,St. John's (NY),Big East,32,855,26.7,2.8,6.9,1.3,3,1.5,3.9,1.5,2.2,0.6,3.4,4,1.8,0.7,0.2,1.8,3,8.5
86,86,Duane Wilson,Marquette,Big East,63,1431,22.7,2.9,6.9,1.9,3.7,1.1,3.2,1.4,2.2,0.2,2,2.2,2.1,1.1,0.1,1.5,2.1,8.4
87,87,Jalen Lindsey,Providence,Big East,98,2969,30.3,2.8,6.8,0.9,1.8,1.9,5,1.3,1.7,1.2,2.8,4.1,0.8,0.8,0.3,0.7,1.9,8.8
88,88,Paul Scruggs,Xavier,Big East,69,1719,24.9,3.1,6.8,2.2,4.1,0.9,2.6,1.5,2.1,0.7,2.7,3.5,2.6,0.9,0.4,2.1,2.4,8.7
89,89,Zach Hankins,Xavier,Big East,35,764,21.8,4.6,6.7,4.6,6.7,0,0,1.4,2.2,2.2,3.1,5.3,1.1,0.4,1.5,1,1.9,10.6
90,90,Saddiq Bey,Villanova,Big East,36,1064,29.6,3,6.6,1.7,3,1.4,3.6,0.8,1.3,2.1,3,5.1,1.3,0.9,0.3,0.8,2.2,8.2
91,91,Daniel Ochefu,Villanova,Big East,37,865,23.4,4.1,6.6,4.1,6.6,0,0,1.8,2.6,2.1,5.5,7.5,1.7,0.8,1.5,1.4,2.5,10
92,92,David Duke,Providence,Big East,34,840,24.7,2.5,6.4,1.8,4.2,0.6,2.2,1.5,2.2,0.6,2.1,2.6,2.1,0.7,0.3,2.1,2.5,7.1
93,93,Tommy Hamilton,DePaul,Big East,30,720,24,3,6.4,2.2,4.5,0.9,1.9,1.6,2.2,1.1,4.4,5.5,0.8,0.3,0.3,1.7,2,8.6
94,94,Felix Balamou,St. John's (NY),Big East,26,591,22.7,2.7,6.2,2.7,6,0,0.2,1.3,2.3,1.1,2.2,3.3,2.4,0.7,0.2,1.8,2.7,6.8
95,95,Myles Cale,Seton Hall,Big East,68,1606,23.6,2.6,6.2,1.7,3.4,1,2.8,1,1.5,0.6,2.3,2.9,0.9,0.7,0.1,1.1,1.7,7.3
96,96,Paul Reed,DePaul,Big East,64,1243,19.4,3.4,6.2,3.1,5.4,0.3,0.8,1.4,1.9,2,4.2,6.1,0.7,0.9,1.1,1.2,2.2,8.5
97,97,Brandon Cyrus,DePaul,Big East,63,1688,26.8,2.4,6.1,2,4.7,0.4,1.4,1.5,2.1,1.7,2.1,3.8,1.3,0.7,0.3,1.3,2.2,6.7
98,98,Devin Gage,DePaul,Big East,70,1526,21.8,2.5,6.1,2.2,5,0.3,1.1,1.3,1.7,0.4,1.6,2,2.6,1.1,0.2,1.8,1.9,6.6
99,99,Jahvon Blair,Georgetown,Big East,61,1044,17.1,2,5.9,0.7,1.9,1.3,4.1,1.2,1.5,0.5,1.2,1.7,1.5,0.3,0,1,0.9,6.6
0,0,Geoffrey Groselle,Creighton,Big East,35,742,21.2,4.2,5.9,4.2,5.9,0,0,2.9,4.1,2.5,3.7,6.1,0.4,0.5,1.3,1.5,2.9,11.2
1,1,Yankuba Sima,St. John's (NY),Big East,35,763,21.8,2.8,5.9,2.8,5.8,0,0.1,1.3,2.7,2.1,3,5.1,1,0.6,1.8,1.1,2.9,6.9
2,2,Nate Watson,Providence,Big East,69,1282,18.6,3.5,5.9,3.5,5.8,0,0,2.3,3.4,1.5,2,3.6,0.3,0.2,0.7,1.1,2.2,9.2
3,3,Malik Ellison,St. John's (NY),Big East,57,1329,23.3,2.3,5.8,1.5,3.4,0.8,2.3,2,3.2,0.6,2.3,2.9,2.6,0.7,0.2,2.1,2.8,7.4
4,4,Chris Harrison-Docks,DePaul,Big East,26,508,19.5,2.1,5.8,0.6,1.4,1.5,4.4,0.6,0.6,0.2,0.5,0.8,0.8,0.6,0,1,1.5,6.3
5,5,Isaiah Jackson,Providence,Big East,102,2155,21.1,2.4,5.8,1.5,3.3,0.9,2.5,2,2.5,1,2.8,3.8,1.5,0.9,0.2,1.1,1.6,7.6
6,6,Martin Krampelj,Creighton,Big East,89,1547,17.4,3.5,5.8,3.1,4.6,0.4,1.2,1.6,2.6,1.6,3.9,5.4,0.7,0.6,0.6,1,2.1,9
7,7,Kethan Savage,Butler,Big East,30,613,20.4,2.6,5.8,2.1,4.2,0.5,1.6,2.4,3.2,0.2,2.5,2.7,1.5,0.9,0.2,1.1,1.9,8
8,8,Sacar Anim,Marquette,Big East,86,2053,23.9,2.6,5.6,2.1,4.3,0.4,1.3,1,1.8,0.8,1.7,2.5,1.2,0.6,0.1,1.1,2,6.6
9,9,Collin Gillespie,Villanova,Big East,67,1490,22.2,2.3,5.6,0.8,1.6,1.5,4,1.5,1.8,0.2,1.6,1.9,2,0.9,0.1,1,2.1,7.7
10,10,Darrick Wood,DePaul,Big East,48,724,15.1,2.1,5.6,1.8,4.1,0.4,1.5,0.7,1.2,0.4,1.8,2.2,1.2,0.6,0.1,1.1,1.6,5.3
11,11,Josh LeBlanc,Georgetown,Big East,33,805,24.4,3.5,5.5,3.3,5.3,0.2,0.2,2,2.9,2.5,4.8,7.3,1,0.9,1.1,1.1,2.2,9.1
12,12,Tariq Owens,St. John's (NY),Big East,65,1602,24.6,2.7,5.4,2.6,4.8,0.2,0.6,1.2,1.6,1.7,3.8,5.5,0.5,0.6,2.5,1.1,3.2,6.8
13,13,Malcolm Bernard,Xavier,Big East,38,1065,28,2.2,5.3,1,2.2,1.2,3.1,0.9,1.6,1.2,2.8,4.1,1.5,1,0.3,1.5,2.7,6.6
14,14,Davion Mintz,Creighton,Big East,97,2061,21.2,2.2,5.3,1.4,3.2,0.7,2.1,1.5,2,0.3,2.2,2.5,2.7,0.7,0.1,1.5,1.5,6.6
15,15,Aaron Simpson,DePaul,Big East,30,718,23.9,2,5.3,0.8,2.3,1.2,3,0.7,1.1,0.5,2.1,2.7,1.6,0.7,0.1,1.1,2.3,6
16,16,Ryan Welage,Xavier,Big East,35,656,18.7,2.3,5.3,0.6,1.2,1.7,4.1,0.3,0.4,0.4,1.5,1.9,0.7,0.1,0.2,0.4,1,6.7
17,17,Isaiah Zierden,Creighton,Big East,66,1683,25.5,2.2,5.3,0.5,1,1.7,4.3,1.4,1.6,0.2,2.4,2.6,1.5,0.9,0,0.8,1.4,7.4
18,18,Bradley Hayes,Georgetown,Big East,52,932,17.9,2.8,5.2,2.8,5.2,0,0,1,1.9,1.5,3.9,5.4,1,0.3,0.9,1.4,2.5,6.6
19,19,Remy Abell,Xavier,Big East,34,828,24.4,2,5.1,1.2,2.8,0.8,2.3,1.5,1.9,0.3,1.3,1.6,1.5,0.5,0.1,1,1.3,6.4
20,20,Rashid Gaston,Xavier,Big East,38,690,18.2,3,5.1,3,5.1,0,0,1.3,2.4,2.4,3.5,5.9,0.6,0.2,0.5,1.1,2.3,7.4
21,21,Madison Jones,Seton Hall,Big East,33,973,29.5,2.1,5.1,1.7,3.7,0.4,1.4,1.2,1.8,0.5,2,2.5,3.2,1.8,0.1,2,2.8,5.8
22,22,Tyler Wideman,Butler,Big East,101,2283,22.6,3.1,4.9,3.1,4.9,0,0.1,1.9,2.7,2.2,3.1,5.3,0.6,0.7,0.9,1.2,3.1,8.1
23,23,Mikey Dixon,St. John's (NY),Big East,14,243,17.4,2.2,4.8,1.3,2.6,0.9,2.1,0.5,1.1,0.3,1,1.3,1.1,0.6,0.1,0.7,1.1,5.9
24,24,Toby Hegner,Creighton,Big East,98,1842,18.8,2.1,4.8,1,1.8,1.1,2.9,0.8,1.2,0.8,2.7,3.4,0.6,0.3,0.4,0.5,2.1,6.1
25,25,Sean McDermott,Butler,Big East,94,1983,21.1,2.2,4.8,0.8,1.3,1.4,3.5,0.6,0.8,0.8,2.3,3.1,0.6,0.5,0.2,0.6,1.9,6.5
26,26,Tyrique Jones,Xavier,Big East,103,1729,16.8,2.9,4.7,2.9,4.7,0,0,1.5,2.6,2.1,2.9,5,0.5,0.5,0.6,1,2.3,7.4
27,27,Sandro Mamukelashvili,Seton Hall,Big East,68,1319,19.4,2,4.6,1.5,2.8,0.5,1.8,1.1,1.8,1.5,3.3,4.8,1,0.4,0.9,0.9,2,5.7
28,28,Taurean Thompson,Seton Hall,Big East,27,278,10.3,1.9,4.6,1.6,3.5,0.3,1.1,0.6,0.9,0.9,1.3,2.2,0.1,0.3,0.4,0.8,1.4,4.6
29,29,Junior Lomomba,Providence,Big East,35,855,24.4,1.8,4.5,1.4,3.1,0.4,1.3,1.2,1.8,0.8,1.7,2.5,1.9,0.4,0,1.3,1.8,5.3
30,30,Justin Roberts,DePaul,Big East,30,453,15.1,1.7,4.5,1.3,3.3,0.4,1.2,0.5,0.7,0.3,1,1.2,2.1,0.5,0.1,1.5,1,4.3
31,31,Traci Carter,Marquette,Big East,41,920,22.4,1.6,4.4,1,2.5,0.6,1.9,1.3,1.8,0.4,2,2.4,4.4,1.2,0.1,2.1,2.8,5.2
32,32,Damien Jefferson,Creighton,Big East,26,467,18,2.3,4.4,1.8,3.1,0.5,1.3,1,1.6,1,3,4,0.8,0.4,0.1,1,1.5,6.2
33,33,Tyler Lewis,Butler,Big East,63,1296,20.6,2,4.3,1.3,2.4,0.7,1.9,1.7,2.1,0.3,1.2,1.5,3.5,0.7,0,0.9,1.6,6.3
34,34,Kaiser Gates,Xavier,Big East,97,1813,18.7,1.7,4.2,0.6,1.1,1.1,3.1,1,1.4,0.9,2.8,3.8,0.6,0.4,0.2,0.6,2,5.5
35,35,Aaron Thompson,Butler,Big East,68,1737,25.5,2,4.2,1.8,3.6,0.2,0.7,1.1,1.9,0.2,1.5,1.7,3.8,1.1,0.3,1.9,3,5.2
36,36,Maliek White,Providence,Big East,91,1448,15.9,1.7,4.2,1,2.2,0.7,2,0.6,1,0.2,1.1,1.3,1.5,0.8,0.2,1.1,1.2,4.6
37,37,Sandy Cohen,Marquette,Big East,35,764,21.8,1.7,4.1,1,1.9,0.8,2.2,1.1,1.5,0.3,2.7,3,1.7,0.7,0.5,1.1,2.4,5.4
38,38,Trey Dickerson,Georgetown,Big East,27,363,13.4,1.7,4.1,1.3,2.6,0.4,1.5,0.6,1,0.3,0.9,1.2,2.1,0.8,0.1,1.4,1.9,4.4
39,39,Zach Hanson,Creighton,Big East,55,724,13.2,2.6,4.1,2.6,4.1,0,0,1,1.7,1.3,1.5,2.8,0.2,0.2,0.5,0.8,2.3,6.3
40,40,Ed Morrow,Marquette,Big East,33,494,15,2.4,4.1,2.4,4.1,0,0,0.8,1.3,1.9,2.6,4.5,0.4,0.5,0.6,1.3,2.1,5.6
41,41,Makai Ashton-Langford,Providence,Big East,63,956,15.2,1.4,4,1.1,2.8,0.3,1.2,0.8,1.4,0.1,1.5,1.6,2,0.6,0.2,1.5,1.6,4
42,42,Greg Malinowski,Georgetown,Big East,33,521,15.8,1.8,4,0.7,1.2,1.1,2.8,1,1.3,0.5,2.7,3.2,2,0.4,0,1.1,1.3,5.7
43,43,Jaylen Butz,DePaul,Big East,58,1072,18.5,2.2,3.8,2.2,3.8,0,0,1.1,2,1.9,3.2,5.1,0.8,0.4,0.5,1.1,2.1,5.6
44,44,Tre Campbell,Georgetown,Big East,51,921,18.1,1.3,3.8,0.6,1.6,0.6,2.1,0.7,1,0.3,1.3,1.6,1.5,0.7,0,0.9,1.2,3.9
45,45,Rashaun Stimage,DePaul,Big East,29,514,17.7,2.2,3.8,2.2,3.8,0,0,1.3,2.6,2,2.2,4.2,0.1,0.3,1.4,1.1,2.8,5.7
46,46,Joe Cremo,Villanova,Big East,36,596,16.6,1.4,3.7,0.4,0.9,0.9,2.8,0.4,0.5,0.3,1.5,1.8,1.2,0.4,0.1,0.8,1.3,4
47,47,Ryan Fazekas,Providence,Big East,58,879,15.2,1.3,3.6,0.4,0.9,1,2.7,0.3,0.5,0.3,1.4,1.7,0.3,0.4,0.1,0.2,1.1,4
48,48,Jordan Gathers,Butler,Big East,33,433,13.1,1.5,3.6,0.5,1.3,0.9,2.3,0.3,0.5,0.2,1,1.2,0.8,0.4,0,0.6,1.7,4.1
49,49,Kassoum Yakwe,St. John's (NY),Big East,83,1568,18.9,1.6,3.6,1.6,3.6,0,0,1.3,2.3,1.3,2.2,3.6,0.5,0.4,1.8,1.1,2.7,4.5
50,50,Sean O'Mara,Xavier,Big East,105,1260,12,2.1,3.5,2.1,3.5,0,0,1.2,1.7,1.1,1.7,2.7,0.6,0.3,0.4,0.8,1.4,5.4
51,51,Jahvon Quinerly,Villanova,Big East,24,228,9.5,1.2,3.5,0.7,1.5,0.5,2,0.5,0.6,0.1,0.8,0.8,0.9,0.2,0,0.8,0.8,3.3
52,52,Reggie Cameron,Georgetown,Big East,49,693,14.1,1.3,3.4,0.5,0.9,0.9,2.4,0.7,0.9,0.3,1.3,1.7,0.9,0.2,0.1,0.7,1.1,4.2
53,53,Kyle Castlin,Xavier,Big East,35,767,21.9,1.4,3.4,0.9,1.9,0.5,1.5,1.1,1.4,0.9,2.5,3.4,0.8,0.4,0.1,0.7,1.1,4.3
54,54,Jacob Epperson,Creighton,Big East,21,250,11.9,2.5,3.4,2.2,3.1,0.2,0.3,0.4,0.9,0.5,2.1,2.6,0.1,0.1,0.8,0.5,1.4,5.6
55,55,Nate Fowler,Butler,Big East,122,1748,14.3,1.9,3.4,1.6,2.6,0.3,0.8,0.7,0.9,1.3,1.4,2.7,0.6,0.3,0.2,0.7,2.1,4.8
56,56,Ronnie Harrell,Creighton,Big East,85,1246,14.7,1.5,3.4,1.1,2.2,0.4,1.1,1,1.5,0.8,2.9,3.7,1.5,0.4,0.1,0.9,1.1,4.3
57,57,Michael Nzei,Seton Hall,Big East,135,2597,19.2,2.1,3.4,2.1,3.4,0,0,1.1,1.7,1.7,2.3,4,0.5,0.2,0.4,0.8,2.1,5.2
58,58,Jared Rhoden,Seton Hall,Big East,34,436,12.8,1.1,3.4,0.7,1.6,0.4,1.8,0.6,1.1,1.1,1.5,2.6,0.4,0.5,0.3,0.3,1.3,3.4
59,59,Ismael Sanogo,Seton Hall,Big East,93,2285,24.6,1.7,3.4,1.6,3.1,0.1,0.3,1,1.8,2.1,4,6.1,1,1.1,0.9,1.1,2.8,4.5
60,60,Brendan Bailey,Marquette,Big East,34,478,14.1,1.1,3.3,0.7,1.5,0.5,1.9,0.5,0.7,0.8,1,1.8,0.4,0.4,0.5,0.2,1.2,3.2
61,61,Kaleb Joseph,Creighton,Big East,50,673,13.5,1.5,3.3,1,2,0.6,1.3,0.7,0.9,0.3,1.2,1.5,1.3,0.3,0.1,0.8,1.1,4.3
62,62,Jagan Mosely,Georgetown,Big East,93,1899,20.4,1.5,3.3,1.1,2.2,0.4,1.1,1.3,1.8,0.3,1.9,2.3,2.5,0.7,0.1,1.4,1.8,4.6
63,63,Theo John,Marquette,Big East,67,1060,15.8,1.9,3.2,1.9,3.2,0,0,0.9,1.9,1.3,2.3,3.6,0.4,0.3,1.4,1.1,3.1,4.7
64,64,Jermaine Samuels,Villanova,Big East,60,922,15.4,1.3,3.2,0.7,1.3,0.6,1.9,0.9,1.5,1.1,2.6,3.7,0.7,0.3,0.5,0.8,1.5,4.2
