,Unnamed: 0,Player,Season,Team,League,Age,VORP,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
50,50,Stephen Curry,2013-14,GSW,NBA,25,6.7,78,78,36.5,8.4,17.7,5.0,9.8,3.3,7.9,3.9,4.5,0.6,3.7,4.3,8.5,1.6,0.2,3.8,2.5,24.0,0.47100000000000003,0.509,0.424,0.5660000000000001,0.885,0.61
51,51,Jason Kidd,2002-03,NJN,NBA,29,6.7,80,80,37.4,6.4,15.6,4.9,10.9,1.6,4.6,4.2,5.0,1.4,4.9,6.3,8.9,2.2,0.3,3.7,1.6,18.7,0.414,0.445,0.341,0.465,0.841,0.526
52,52,Elton Brand,2005-06,LAC,NBA,26,6.5,79,79,39.2,9.6,18.2,9.6,18.1,0.0,0.0,5.6,7.2,3.0,7.0,10.0,2.6,1.0,2.5,2.2,2.9,24.7,0.527,0.527,0.33299999999999996,0.527,0.775,0.58
53,53,Kobe Bryant,2005-06,LAL,NBA,27,6.5,80,80,41.0,12.2,27.2,10.0,20.7,2.3,6.5,8.7,10.2,0.9,4.4,5.3,4.5,1.8,0.4,3.1,2.9,35.4,0.45,0.48200000000000004,0.34700000000000003,0.491,0.85,0.5589999999999999
54,54,Gilbert Arenas,2005-06,WAS,NBA,24,6.4,80,80,42.3,9.3,20.9,6.8,14.1,2.5,6.8,8.2,10.0,0.7,2.8,3.5,6.1,2.0,0.3,3.7,3.6,29.3,0.447,0.485,0.369,0.507,0.82,0.581
55,55,Kevin Durant,2015-16,OKC,NBA,27,6.4,72,72,35.8,9.7,19.2,7.1,12.5,2.6,6.7,6.2,6.9,0.6,7.6,8.2,5.0,1.0,1.2,3.5,1.9,28.2,0.505,0.569,0.387,0.573,0.898,0.634
56,56,Shawn Marion,2002-03,PHO,NBA,24,6.4,81,81,41.6,8.2,18.1,6.4,13.6,1.7,4.5,3.1,3.6,2.5,7.1,9.5,2.4,2.3,1.2,1.9,2.6,21.2,0.452,0.473,0.387,0.5,0.851,0.5379999999999999
57,57,Jimmy Butler,2016-17,CHI,NBA,27,6.3,76,75,37.0,7.5,16.5,6.3,13.2,1.2,3.3,7.7,8.9,1.7,4.5,6.2,5.5,1.9,0.4,2.1,1.5,23.9,0.455,0.47700000000000004,0.36700000000000005,0.49200000000000005,0.865,0.586
58,58,Tim Duncan,2006-07,SAS,NBA,30,6.3,80,80,34.1,7.7,14.1,7.7,14.0,0.0,0.1,4.5,7.1,2.7,7.9,10.6,3.4,0.8,2.4,2.8,2.5,20.0,0.546,0.55,0.111,0.547,0.637,0.579
59,59,Kyle Lowry,2015-16,TOR,NBA,29,6.3,77,77,37.0,6.6,15.6,3.9,8.5,2.8,7.1,5.2,6.4,0.7,4.0,4.7,6.4,2.1,0.4,2.9,2.7,21.2,0.42700000000000005,0.461,0.38799999999999996,0.516,0.8109999999999999,0.578
60,60,Elton Brand,2001-02,LAC,NBA,22,6.2,80,80,37.8,6.7,12.6,6.7,12.6,0.0,0.0,4.9,6.6,5.0,6.6,11.6,2.4,1.0,2.0,2.2,3.2,18.2,0.527,0.527,,0.527,0.742,0.586
61,61,Stephen Curry,2016-17,GSW,NBA,28,6.2,79,79,33.4,8.5,18.3,4.4,8.3,4.1,10.0,4.1,4.6,0.8,3.7,4.5,6.6,1.8,0.2,3.0,2.3,25.3,0.46799999999999997,0.537,0.41100000000000003,0.58,0.898,0.624
62,62,Kevin Garnett,2000-01,MIN,NBA,24,6.2,81,81,39.5,8.7,18.2,8.5,17.4,0.2,0.8,4.4,5.8,2.7,8.7,11.4,5.0,1.4,1.8,2.8,2.5,22.0,0.47700000000000004,0.486,0.28800000000000003,0.484,0.764,0.531
63,63,Kawhi Leonard,2015-16,SAS,NBA,24,6.2,72,72,33.1,7.7,15.1,5.9,11.1,1.8,4.0,4.1,4.6,1.3,5.5,6.8,2.6,1.8,1.0,1.5,1.8,21.2,0.506,0.528,0.44299999999999995,0.565,0.8740000000000001,0.616
64,64,Kawhi Leonard,2016-17,SAS,NBA,25,6.2,74,74,33.4,8.6,17.7,6.6,12.5,2.0,5.2,6.3,7.2,1.1,4.7,5.8,3.5,1.8,0.7,2.1,1.6,25.5,0.485,0.529,0.38,0.541,0.88,0.61
65,65,Dirk Nowitzki,2006-07,DAL,NBA,28,6.2,78,78,36.2,8.6,17.2,7.7,15.0,0.9,2.2,6.4,7.1,1.6,7.3,8.9,3.4,0.7,0.8,2.1,2.2,24.6,0.502,0.515,0.41600000000000004,0.529,0.904,0.605
66,66,Joakim Noah,2013-14,CHI,NBA,28,6.1,80,80,35.3,4.8,10.0,4.8,10.0,0.0,0.0,3.1,4.2,3.5,7.7,11.3,5.4,1.2,1.5,2.4,3.1,12.6,0.475,0.47600000000000003,0.0,0.475,0.737,0.531
67,67,Dirk Nowitzki,2002-03,DAL,NBA,24,6.1,80,80,39.0,8.6,18.6,6.8,13.7,1.9,4.9,6.0,6.9,1.0,8.9,9.9,3.0,1.4,1.0,1.9,2.6,25.1,0.46299999999999997,0.493,0.379,0.513,0.8809999999999999,0.581
68,68,Chris Paul,2010-11,NOH,NBA,25,6.1,80,80,36.0,5.4,11.6,4.5,9.3,0.9,2.3,4.2,4.8,0.5,3.6,4.1,9.8,2.4,0.1,2.2,2.5,15.9,0.46299999999999997,0.48200000000000004,0.38799999999999996,0.502,0.878,0.578
69,69,Ray Allen,2000-01,MIL,NBA,25,6.0,82,82,38.2,7.7,16.0,5.2,10.3,2.5,5.7,4.2,4.8,1.2,4.0,5.2,4.6,1.5,0.2,2.5,2.3,22.0,0.48,0.506,0.433,0.557,0.888,0.61
70,70,Brent Barry,2001-02,SEA,NBA,30,6.0,81,81,37.5,5.0,9.8,2.9,5.0,2.0,4.8,2.4,2.9,0.7,4.7,5.4,5.3,1.8,0.5,2.0,2.2,14.4,0.508,0.588,0.424,0.611,0.846,0.652
71,71,Kobe Bryant,2007-08,LAL,NBA,29,6.0,82,82,38.9,9.5,20.6,7.6,15.5,1.8,5.1,7.6,9.0,1.1,5.2,6.3,5.4,1.8,0.5,3.1,2.8,28.3,0.45899999999999996,0.49,0.361,0.503,0.84,0.5760000000000001
72,72,Dirk Nowitzki,2005-06,DAL,NBA,27,6.0,81,81,38.1,9.3,19.3,7.9,16.0,1.4,3.3,6.7,7.4,1.4,7.6,9.0,2.8,0.7,1.0,1.9,2.0,26.6,0.48,0.496,0.406,0.515,0.9009999999999999,0.589
73,73,Chris Paul,2015-16,LAC,NBA,30,6.0,74,74,32.7,7.0,15.1,5.3,10.6,1.6,4.4,4.0,4.4,0.5,3.7,4.2,10.0,2.1,0.2,2.6,2.5,19.5,0.462,0.501,0.371,0.517,0.8959999999999999,0.575
74,74,Derrick Rose,2010-11,CHI,NBA,22,6.0,81,81,37.4,8.8,19.7,7.2,15.0,1.6,4.8,5.9,6.9,1.0,3.1,4.1,7.7,1.0,0.6,3.4,1.7,25.0,0.445,0.48100000000000004,0.332,0.485,0.858,0.55
75,75,Tim Duncan,2003-04,SAS,NBA,27,5.9,69,68,36.6,8.6,17.1,8.6,16.9,0.0,0.2,5.1,8.5,3.3,9.2,12.4,3.1,0.9,2.7,2.7,2.4,22.3,0.501,0.505,0.16699999999999998,0.502,0.599,0.534
76,76,Tim Duncan,2000-01,SAS,NBA,24,5.9,82,82,38.7,8.6,17.1,8.5,16.8,0.1,0.3,5.0,8.1,3.2,9.0,12.2,3.0,0.9,2.3,3.0,3.0,22.2,0.499,0.504,0.259,0.502,0.618,0.536
77,77,Manu Ginobili,2007-08,SAS,NBA,30,5.9,74,23,31.1,6.1,13.3,4.0,8.0,2.1,5.3,5.1,6.0,0.9,3.9,4.8,4.5,1.5,0.4,2.7,2.3,19.5,0.46,0.499,0.401,0.54,0.86,0.612
78,78,Rudy Gobert,2018-19,UTA,NBA,26,5.9,81,80,31.8,5.9,8.8,5.9,8.8,0.0,0.0,4.1,6.4,3.8,9.0,12.9,2.0,0.8,2.3,1.6,2.9,15.9,0.669,0.669,,0.669,0.636,0.682
79,79,LeBron James,2014-15,CLE,NBA,30,5.9,69,69,36.1,9.0,18.5,7.3,13.6,1.7,4.9,5.4,7.7,0.7,5.3,6.0,7.4,1.6,0.7,3.9,2.0,25.3,0.488,0.536,0.354,0.535,0.71,0.5770000000000001
80,80,Damian Lillard,2017-18,POR,NBA,27,5.9,73,73,36.6,8.5,19.4,5.4,10.8,3.1,8.6,6.8,7.4,0.8,3.6,4.5,6.6,1.1,0.4,2.8,1.6,26.9,0.439,0.501,0.361,0.519,0.9159999999999999,0.594
81,81,Shawn Marion,2005-06,PHO,NBA,27,5.9,81,81,40.3,8.8,16.9,7.7,13.3,1.2,3.6,3.0,3.7,3.1,8.8,11.8,1.8,2.0,1.7,1.5,2.8,21.8,0.525,0.5770000000000001,0.331,0.56,0.809,0.591
82,82,Tracy McGrady,2000-01,ORL,NBA,21,5.9,77,77,40.1,10.2,22.4,9.5,20.2,0.8,2.2,5.6,7.6,2.5,5.0,7.5,4.6,1.5,1.5,2.6,2.1,26.8,0.457,0.46799999999999997,0.355,0.474,0.733,0.521
83,83,Tracy McGrady,2001-02,ORL,NBA,22,5.9,76,76,38.3,9.4,20.9,8.1,17.1,1.4,3.7,5.5,7.3,2.0,5.9,7.9,5.3,1.6,1.0,2.5,1.8,25.6,0.451,0.47,0.364,0.483,0.748,0.532
84,84,Dirk Nowitzki,2004-05,DAL,NBA,26,5.9,78,78,38.7,8.5,18.5,7.3,15.6,1.2,2.9,7.9,9.1,1.2,8.5,9.7,3.1,1.2,1.5,2.3,2.8,26.1,0.45899999999999996,0.47,0.39899999999999997,0.49,0.8690000000000001,0.578
85,85,Ben Wallace,2001-02,DET,NBA,27,5.9,80,80,36.5,3.2,6.0,3.2,6.0,0.0,0.0,1.2,2.9,4.0,9.0,13.0,1.4,1.7,3.5,0.9,2.2,7.6,0.531,0.535,0.0,0.531,0.423,0.522
86,86,Kevin Durant,2009-10,OKC,NBA,21,5.8,82,82,39.5,9.7,20.3,8.1,16.1,1.6,4.3,9.2,10.2,1.3,6.3,7.6,2.8,1.4,1.0,3.3,2.1,30.1,0.47600000000000003,0.506,0.365,0.514,0.9,0.607
87,87,Steve Francis,2002-03,HOU,NBA,25,5.8,81,81,41.0,7.0,16.2,6.0,13.2,1.0,3.0,5.9,7.3,2.0,4.2,6.2,6.2,1.7,0.5,3.7,3.1,21.0,0.435,0.45299999999999996,0.354,0.46799999999999997,0.8,0.541
88,88,Karl Malone,2000-01,UTA,NBA,37,5.8,81,81,35.7,8.3,16.6,8.2,16.5,0.0,0.1,6.6,8.3,1.4,6.9,8.3,4.5,1.1,0.8,3.0,2.7,23.2,0.498,0.499,0.4,0.499,0.7929999999999999,0.5720000000000001
89,89,Anthony Davis,2014-15,NOP,NBA,21,5.7,68,68,36.1,9.4,17.6,9.4,17.5,0.0,0.2,5.5,6.8,2.5,7.7,10.2,2.2,1.5,2.9,1.4,2.1,24.4,0.535,0.54,0.083,0.536,0.805,0.591
90,90,Marc Gasol,2012-13,MEM,NBA,28,5.7,80,80,35.0,5.4,10.9,5.4,10.7,0.0,0.2,3.4,4.0,2.3,5.5,7.8,4.0,1.0,1.7,2.0,3.2,14.1,0.494,0.501,0.071,0.494,0.848,0.5589999999999999
91,91,James Harden,2012-13,HOU,NBA,23,5.7,78,78,38.3,7.5,17.1,5.2,10.9,2.3,6.2,8.6,10.2,0.8,4.1,4.9,5.8,1.8,0.5,3.8,2.3,25.9,0.43799999999999994,0.47700000000000004,0.368,0.504,0.851,0.6
92,92,Kyle Lowry,2013-14,TOR,NBA,27,5.7,79,79,36.2,5.8,13.7,3.4,7.3,2.4,6.3,4.0,4.9,1.1,3.6,4.7,7.4,1.5,0.2,2.5,3.4,17.9,0.423,0.46,0.38,0.511,0.813,0.5670000000000001
93,93,Shawn Marion,2006-07,PHO,NBA,28,5.7,80,80,37.6,7.0,13.4,6.0,10.2,1.0,3.2,2.5,3.1,2.2,7.7,9.8,1.7,2.0,1.5,1.4,2.7,17.5,0.524,0.5870000000000001,0.317,0.561,0.81,0.594
94,94,Chris Paul,2005-06,NOK,NBA,20,5.7,78,78,36.0,5.2,12.1,4.6,9.9,0.6,2.3,5.1,6.0,0.8,4.3,5.1,7.8,2.2,0.1,2.3,2.8,16.1,0.43,0.46399999999999997,0.282,0.456,0.847,0.546
95,95,Paul Pierce,2001-02,BOS,NBA,24,5.7,82,82,40.3,8.6,19.5,6.1,13.1,2.6,6.3,6.3,7.8,1.0,5.9,6.9,3.2,1.9,1.0,2.9,2.9,26.1,0.442,0.461,0.40399999999999997,0.508,0.809,0.57
96,96,Brandon Roy,2008-09,POR,NBA,24,5.7,78,78,37.2,8.1,16.9,7.1,14.1,1.1,2.8,5.3,6.5,1.3,3.4,4.7,5.1,1.1,0.3,1.9,1.6,22.6,0.48,0.501,0.377,0.512,0.8240000000000001,0.573
97,97,Dwyane Wade,2010-11,MIA,NBA,29,5.7,76,76,37.1,9.1,18.2,8.3,15.5,0.8,2.7,6.5,8.6,1.6,4.8,6.4,4.6,1.5,1.1,3.1,2.6,25.5,0.5,0.534,0.306,0.523,0.758,0.581
98,98,Ben Wallace,2005-06,DET,NBA,31,5.7,82,82,35.2,2.9,5.7,2.9,5.6,0.0,0.0,1.5,3.6,3.7,7.6,11.3,1.9,1.8,2.2,1.1,2.0,7.3,0.51,0.514,0.0,0.51,0.41600000000000004,0.501
99,99,Stephen Curry,2012-13,GSW,NBA,24,5.6,78,78,38.2,8.0,17.8,4.5,10.1,3.5,7.7,3.4,3.7,0.8,3.3,4.0,6.9,1.6,0.2,3.1,2.5,22.9,0.451,0.449,0.45299999999999996,0.5489999999999999,0.9,0.589
0,0,Paul Pierce,2010-11,BOS,NBA,33,4.7,80,80,34.7,6.3,12.8,5.0,9.1,1.4,3.7,4.8,5.6,0.4,5.0,5.4,3.3,1.0,0.6,2.1,2.9,18.9,0.49700000000000005,0.547,0.374,0.551,0.86,0.62
1,1,Paul Pierce,2004-05,BOS,NBA,27,4.7,82,82,36.1,6.8,14.9,5.5,11.4,1.3,3.6,6.7,8.1,1.0,5.6,6.6,4.2,1.6,0.5,2.8,3.1,21.6,0.455,0.48100000000000004,0.37,0.499,0.8220000000000001,0.583
2,2,Peja Stojakovic,2003-04,SAC,NBA,26,4.7,81,81,40.3,8.2,17.1,5.2,10.3,3.0,6.8,4.9,5.2,1.1,5.1,6.3,2.1,1.3,0.2,1.9,2.0,24.2,0.48,0.511,0.433,0.5660000000000001,0.927,0.624
3,3,Nicolas Batum,2013-14,POR,NBA,25,4.6,82,82,36.0,4.6,10.0,2.9,5.1,1.8,4.9,2.0,2.5,1.4,6.0,7.5,5.1,0.9,0.7,2.5,1.9,13.0,0.465,0.5660000000000001,0.361,0.5539999999999999,0.8029999999999999,0.589
4,4,Tim Duncan,2005-06,SAS,NBA,29,4.6,80,80,34.8,7.2,14.8,7.2,14.8,0.0,0.1,4.2,6.7,2.9,8.1,11.0,3.2,0.9,2.0,2.5,2.7,18.6,0.484,0.485,0.4,0.485,0.629,0.523
5,5,Kevin Durant,2011-12,OKC,NBA,23,4.6,66,66,38.6,9.7,19.7,7.7,14.4,2.0,5.2,6.5,7.6,0.6,7.4,8.0,3.5,1.3,1.2,3.8,2.0,28.0,0.496,0.535,0.387,0.547,0.86,0.61
6,6,Marc Gasol,2014-15,MEM,NBA,30,4.6,81,81,33.2,6.5,13.2,6.5,13.0,0.0,0.2,4.3,5.4,1.4,6.4,7.8,3.8,0.9,1.6,2.2,2.6,17.4,0.494,0.5,0.17600000000000002,0.496,0.795,0.5579999999999999
7,7,Paul George,2015-16,IND,NBA,25,4.6,81,81,34.8,7.5,17.9,4.9,10.9,2.6,7.0,5.6,6.5,1.0,6.0,7.0,4.1,1.9,0.4,3.3,2.8,23.1,0.418,0.447,0.371,0.49,0.86,0.557
8,8,Draymond Green,2016-17,GSW,NBA,26,4.6,76,76,32.5,3.6,8.6,2.5,5.1,1.1,3.5,2.0,2.8,1.3,6.6,7.9,7.0,2.0,1.4,2.4,2.9,10.2,0.418,0.494,0.308,0.48100000000000004,0.7090000000000001,0.522
9,9,Nene Hilario,2009-10,DEN,NBA,27,4.6,82,82,33.6,5.1,8.7,5.1,8.7,0.0,0.0,3.6,5.1,2.0,5.6,7.6,2.5,1.4,1.0,1.5,3.4,13.8,0.5870000000000001,0.589,0.0,0.5870000000000001,0.7040000000000001,0.631
10,10,Dwight Howard,2008-09,ORL,NBA,23,4.6,79,79,35.7,7.1,12.4,7.1,12.4,0.0,0.0,6.4,10.7,4.3,9.6,13.8,1.4,1.0,2.9,3.0,3.4,20.6,0.5720000000000001,0.573,0.0,0.5720000000000001,0.594,0.6
11,11,Jason Kidd,2004-05,NJN,NBA,31,4.6,66,65,36.9,5.2,13.0,3.2,7.5,2.0,5.4,2.2,2.9,1.4,6.0,7.4,8.3,1.9,0.1,2.5,1.7,14.4,0.39799999999999996,0.425,0.36,0.473,0.74,0.506
12,12,Jason Kidd,2009-10,DAL,NBA,36,4.6,80,80,36.0,3.6,8.4,1.4,3.2,2.2,5.2,1.0,1.2,0.6,5.0,5.6,9.1,1.8,0.4,2.4,1.8,10.3,0.423,0.42,0.425,0.5539999999999999,0.8079999999999999,0.5770000000000001
13,13,Rashard Lewis,2007-08,ORL,NBA,28,4.6,81,81,38.0,6.4,14.0,3.6,7.2,2.8,6.8,2.7,3.2,1.2,4.2,5.4,2.4,1.2,0.5,1.7,2.6,18.2,0.455,0.498,0.409,0.5539999999999999,0.838,0.591
14,14,Shaquille O'Neal,2003-04,LAL,NBA,31,4.6,67,67,36.8,8.3,14.1,8.3,14.1,0.0,0.0,4.9,10.1,3.7,7.8,11.5,2.9,0.5,2.5,2.9,3.4,21.5,0.584,0.584,,0.584,0.49,0.578
15,15,Lamar Odom,2000-01,LAC,NBA,21,4.6,76,74,37.3,6.3,13.8,5.3,10.4,1.1,3.3,3.4,5.1,1.4,6.3,7.8,5.2,1.0,1.6,3.5,3.1,17.2,0.46,0.506,0.316,0.498,0.679,0.536
16,16,Ben Simmons,2017-18,PHI,NBA,21,4.6,81,81,33.7,6.7,12.3,6.7,12.2,0.0,0.1,2.4,4.2,1.8,6.3,8.1,8.2,1.7,0.9,3.4,2.6,15.8,0.545,0.551,0.0,0.545,0.56,0.557
17,17,Jerry Stackhouse,2000-01,DET,NBA,26,4.6,80,80,40.2,9.7,24.1,7.6,18.2,2.1,5.9,8.3,10.1,1.2,2.7,3.9,5.1,1.2,0.7,4.1,2.0,29.8,0.402,0.418,0.35100000000000003,0.445,0.8220000000000001,0.521
18,18,Kobe Bryant,2004-05,LAL,NBA,26,4.5,66,66,40.7,8.7,20.1,6.7,14.2,2.0,5.9,8.2,10.1,1.4,4.5,5.9,6.0,1.3,0.8,4.1,2.6,27.6,0.433,0.47200000000000003,0.33899999999999997,0.48200000000000004,0.816,0.563
19,19,Sam Cassell,2003-04,MIN,NBA,34,4.5,81,81,35.0,7.7,15.7,6.7,13.4,0.9,2.3,3.6,4.1,0.5,2.8,3.3,7.3,1.3,0.2,2.7,3.0,19.8,0.488,0.504,0.39799999999999996,0.517,0.873,0.5660000000000001
20,20,Mike Conley,2016-17,MEM,NBA,29,4.5,69,68,33.2,6.7,14.6,4.2,8.6,2.5,6.1,4.6,5.3,0.4,3.0,3.5,6.3,1.3,0.3,2.3,1.8,20.5,0.46,0.49700000000000005,0.408,0.545,0.8590000000000001,0.604
21,21,Baron Davis,2007-08,GSW,NBA,28,4.5,82,82,39.0,7.9,18.6,5.8,12.2,2.1,6.4,3.9,5.2,1.2,3.5,4.7,7.6,2.3,0.5,2.8,3.0,21.8,0.426,0.47700000000000004,0.33,0.483,0.75,0.523
22,22,Tim Duncan,2007-08,SAS,NBA,31,4.5,78,78,34.0,7.5,15.1,7.5,15.1,0.0,0.1,4.3,5.9,3.0,8.3,11.3,2.8,0.7,1.9,2.3,2.4,19.3,0.49700000000000005,0.498,0.0,0.49700000000000005,0.73,0.546
23,23,Kevin Durant,2017-18,GSW,NBA,29,4.5,68,68,34.2,9.3,18.0,6.7,11.9,2.5,6.1,5.3,5.9,0.5,6.4,6.8,5.4,0.7,1.8,3.0,2.0,26.4,0.516,0.565,0.419,0.586,0.889,0.64
24,24,Pau Gasol,2009-10,LAL,NBA,29,4.5,65,65,37.0,7.0,13.0,7.0,12.9,0.0,0.1,4.4,5.6,3.7,7.6,11.3,3.4,0.6,1.7,2.2,2.3,18.3,0.536,0.539,0.0,0.536,0.79,0.593
25,25,Manu Ginobili,2009-10,SAS,NBA,32,4.5,75,21,28.7,5.3,12.0,3.5,7.4,1.8,4.7,4.1,4.7,0.9,2.9,3.8,4.9,1.4,0.3,2.1,2.1,16.5,0.441,0.48100000000000004,0.377,0.514,0.87,0.584
26,26,Manu Ginobili,2010-11,SAS,NBA,33,4.5,80,79,30.3,5.5,12.7,3.6,7.2,1.9,5.5,4.5,5.1,0.5,3.2,3.7,4.9,1.5,0.4,2.2,2.0,17.4,0.433,0.49700000000000005,0.349,0.509,0.871,0.581
27,27,Blake Griffin,2012-13,LAC,NBA,23,4.5,80,80,32.5,7.2,13.4,7.2,13.1,0.1,0.4,3.5,5.3,2.3,6.0,8.3,3.7,1.2,0.6,2.3,2.9,18.0,0.5379999999999999,0.5479999999999999,0.179,0.541,0.66,0.5720000000000001
28,28,Rashard Lewis,2008-09,ORL,NBA,29,4.5,79,79,36.2,6.1,13.8,3.3,6.8,2.8,7.0,2.8,3.4,1.2,4.6,5.7,2.6,1.0,0.6,2.0,2.5,17.7,0.439,0.48200000000000004,0.397,0.54,0.836,0.58
29,29,Shawn Marion,2000-01,PHO,NBA,22,4.5,79,79,36.2,7.1,14.7,6.8,13.6,0.3,1.0,3.0,3.7,2.8,7.9,10.7,2.0,1.7,1.4,1.6,2.7,17.3,0.48,0.49700000000000005,0.256,0.489,0.81,0.532
30,30,Victor Oladipo,2017-18,IND,NBA,25,4.5,75,75,34.0,8.5,17.9,6.4,12.1,2.1,5.8,3.9,4.9,0.6,4.6,5.2,4.3,2.4,0.8,2.9,2.3,23.1,0.47700000000000004,0.528,0.371,0.537,0.799,0.5770000000000001
31,31,David Robinson,2000-01,SAS,NBA,35,4.5,80,80,29.6,5.0,10.3,5.0,10.3,0.0,0.0,4.4,5.9,2.6,6.0,8.6,1.5,1.0,2.5,1.5,2.7,14.4,0.486,0.48700000000000004,0.0,0.486,0.747,0.5589999999999999
32,32,Rasheed Wallace,2000-01,POR,NBA,26,4.5,77,75,38.2,7.7,15.3,7.0,13.2,0.7,2.1,3.2,4.2,1.9,5.9,7.8,2.8,1.2,1.8,2.1,2.7,19.2,0.501,0.53,0.321,0.523,0.7659999999999999,0.56
33,33,Ray Allen,2004-05,SEA,NBA,29,4.4,78,78,39.3,8.2,19.2,5.5,12.0,2.7,7.1,4.8,5.5,1.0,3.4,4.4,3.7,1.1,0.1,2.2,2.1,23.9,0.428,0.45899999999999996,0.376,0.498,0.883,0.555
34,34,Kobe Bryant,2000-01,LAL,NBA,22,4.4,68,68,40.9,10.3,22.2,9.4,19.3,0.9,2.9,7.0,8.2,1.5,4.3,5.9,5.0,1.7,0.6,3.2,3.3,28.5,0.46399999999999997,0.489,0.305,0.484,0.853,0.552
35,35,Marcus Camby,2006-07,DEN,NBA,32,4.4,70,70,33.8,4.5,9.4,4.5,9.4,0.0,0.0,2.3,3.2,2.3,9.3,11.7,3.2,1.2,3.3,1.7,2.6,11.2,0.473,0.475,0.0,0.473,0.7290000000000001,0.519
36,36,Stephen Curry,2017-18,GSW,NBA,29,4.4,51,51,32.0,8.4,16.9,4.2,7.1,4.2,9.8,5.5,5.9,0.7,4.4,5.1,6.1,1.6,0.2,3.0,2.2,26.4,0.495,0.595,0.423,0.618,0.9209999999999999,0.675
37,37,Draymond Green,2014-15,GSW,NBA,24,4.4,79,79,31.5,4.3,9.7,2.9,5.5,1.4,4.2,1.7,2.5,1.4,6.7,8.2,3.7,1.6,1.3,1.7,3.2,11.7,0.44299999999999995,0.523,0.337,0.516,0.66,0.54
38,38,Al Horford,2010-11,ATL,NBA,24,4.4,77,77,35.1,6.7,12.0,6.6,11.9,0.0,0.1,1.9,2.4,2.4,7.0,9.3,3.5,0.8,1.0,1.5,2.5,15.3,0.557,0.557,0.5,0.5579999999999999,0.7979999999999999,0.5870000000000001
39,39,DeAndre Jordan,2013-14,LAC,NBA,25,4.4,82,82,35.0,4.2,6.3,4.2,6.3,0.0,0.0,2.0,4.6,4.0,9.5,13.6,0.9,1.0,2.5,1.5,3.2,10.4,0.6759999999999999,0.6759999999999999,,0.6759999999999999,0.428,0.63
40,40,Karl Malone,2001-02,UTA,NBA,38,4.4,80,80,38.0,7.9,17.5,7.8,17.2,0.1,0.3,6.4,8.0,1.8,6.8,8.6,4.3,1.9,0.7,3.3,2.9,22.4,0.45399999999999996,0.456,0.36,0.457,0.797,0.532
41,41,Stephon Marbury,2004-05,NYK,NBA,27,4.4,82,82,40.0,7.4,16.0,6.0,12.0,1.4,4.0,5.6,6.7,0.6,2.4,3.0,8.1,1.5,0.1,2.8,2.3,21.7,0.462,0.49700000000000005,0.354,0.506,0.8340000000000001,0.575
42,42,Joakim Noah,2012-13,CHI,NBA,27,4.4,66,64,36.8,4.6,9.5,4.6,9.5,0.0,0.1,2.7,3.6,3.9,7.2,11.1,4.0,1.2,2.1,2.7,2.8,11.9,0.48100000000000004,0.485,0.0,0.48100000000000004,0.7509999999999999,0.534
43,43,Lamar Odom,2005-06,LAL,NBA,26,4.4,80,80,40.3,5.6,11.6,4.6,8.9,1.0,2.7,2.7,3.9,2.3,7.0,9.2,5.5,0.9,0.8,2.7,3.2,14.8,0.48100000000000004,0.514,0.37200000000000005,0.524,0.69,0.5579999999999999
44,44,Kemba Walker,2015-16,CHO,NBA,25,4.4,81,81,35.6,7.0,16.4,4.8,10.4,2.2,6.0,4.6,5.4,0.7,3.7,4.4,5.2,1.6,0.5,2.1,1.4,20.9,0.42700000000000005,0.45899999999999996,0.371,0.495,0.847,0.5539999999999999
45,45,Ray Allen,2008-09,BOS,NBA,33,4.3,79,79,36.4,6.3,13.2,3.8,7.0,2.5,6.2,3.0,3.2,0.8,2.7,3.5,2.8,0.9,0.2,1.7,2.0,18.2,0.48,0.542,0.409,0.575,0.9520000000000001,0.624
46,46,Shane Battier,2005-06,MEM,NBA,27,4.3,81,81,35.0,3.7,7.7,2.9,5.6,0.8,2.0,1.8,2.6,2.0,3.3,5.3,1.7,1.1,1.4,1.1,2.8,10.1,0.488,0.522,0.39399999999999996,0.54,0.7070000000000001,0.574
47,47,Shane Battier,2007-08,HOU,NBA,29,4.3,80,78,36.3,3.3,7.7,1.6,3.1,1.7,4.6,0.9,1.3,1.6,3.5,5.1,1.9,1.0,1.1,1.0,2.5,9.3,0.428,0.504,0.377,0.54,0.743,0.561
48,48,Carlos Boozer,2006-07,UTA,NBA,25,4.3,74,74,34.6,8.7,15.6,8.7,15.6,0.0,0.0,3.4,5.0,3.2,8.5,11.7,3.0,0.9,0.3,2.6,2.9,20.9,0.561,0.561,,0.561,0.685,0.588
49,49,Mike Conley,2012-13,MEM,NBA,25,4.3,80,80,34.5,5.2,11.8,3.9,8.1,1.3,3.7,2.9,3.5,0.5,2.3,2.8,6.1,2.2,0.3,2.4,2.1,14.6,0.44,0.47600000000000003,0.36200000000000004,0.49700000000000005,0.83,0.5489999999999999
