Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
456,2012,NBA,1,30,GSW,Festus Ezeli,22.256,C,ng,Vanderbilt University,2013,2016,170,14.1,4.2,4.3,0.4,0.3,1,0.513,0.513,,0.557,5.9,0.119
989,2002,NBA,2,51,POR,Federico Kammerichs,,,,,,,,,,,,,,,,,,,
836,2012,NBA,1,22,BOS,Fab Melo,22.014,C,br,Syracuse University,2013,2013,6,6,1.2,0.5,0,0.3,0.3,0.5,0.5,,0.25,0,0.021
238,2010,NBA,1,2,PHI,Evan Turner,21.245,G,us,Ohio State University,2011,2019,686,27.2,9.9,4.7,3.5,0.8,0.3,0.435,0.458,0.296,0.781,20.5,0.053
250,2012,NBA,1,20,DEN,Evan Fournier,19.247,G-F,fr,,2013,2019,457,28,13.5,2.8,2.5,0.8,0.1,0.446,0.498,0.371,0.805,19.4,0.073
307,2000,NBA,1,12,DAL,Etan Thomas,22.094,F,us,Syracuse University,2002,2011,409,17.3,5.7,4.7,0.4,0.3,1,0.513,0.513,,0.603,14.9,0.101
103,2005,NBA,2,36,MIL,Ersan Ilyasova,18.049,F,tr,,2007,2019,745,23.9,10.6,5.8,1.1,0.7,0.4,0.443,0.481,0.365,0.773,44.9,0.121
891,2000,NBA,2,52,MIA,Ernest Brown,21.048,C,us,Indian Hills Community College,2002,2002,3,7,1,2,0,0,0.3,0.167,0.167,,0.25,-0.2,-0.349
876,2013,NBA,2,49,CHI,Erik Murphy,22.25,F,fr,University of Florida,2014,2014,24,2.6,0.3,0.3,0.1,0,0.2,0.231,0.3,0,,-0.1,-0.055
785,2013,NBA,2,46,UTA,Erick Green,22.055,G,us,Virginia Polytechnic Institute and State University,2015,2016,52,8.7,3.1,0.7,0.8,0.3,0,0.377,0.415,0.288,0.857,0.1,0.011
739,2000,NBA,1,28,POR,Erick Barkley,22.133,G,us,St. John's University,2001,2002,27,9.9,2.9,0.8,1.5,0.7,0,0.356,0.373,0.267,0.9,0.2,0.027
528,2009,NBA,1,20,UTA,Eric Maynor,22.02,G,us,Virginia Commonwealth University,2010,2014,267,14.6,4.3,1.3,2.8,0.4,0.1,0.392,0.409,0.35,0.721,3.3,0.041
149,2008,NBA,1,7,LAC,Eric Gordon,19.188,G,us,Indiana University,2009,2019,629,33,16.7,2.5,2.9,0.9,0.3,0.428,0.475,0.374,0.814,33.6,0.078
976,2001,NBA,2,43,NYK,Eric Chenowith,,,,University of Kansas,,,,,,,,,,,,,,,
140,2010,NBA,1,18,OKC,Eric Bledsoe,20.202,G,us,University of Kentucky,2011,2019,570,27.9,14.1,3.9,4.8,1.5,0.5,0.455,0.503,0.336,0.794,37,0.112
1018,2005,NBA,2,46,IND,Erazem Lorbek,21.133,F,si,,,,,,,,,,,,,,,,
123,2011,NBA,1,3,UTA,Enes Kanter,19.038,C,ch,,2012,2019,583,22.2,11.9,7.6,0.8,0.4,0.4,0.541,0.548,0.294,0.78,39.6,0.147
959,2015,NBA,1,7,DEN,Emmanuel Mudiay,19.116,G,cd,,2016,2019,246,25.7,11.8,3.1,4.2,0.8,0.3,0.393,0.422,0.32,0.742,-1.2,-0.009
1056,2009,NBA,2,57,PHO,Emir Preldzic,21.298,F-G,ba,,,,,,,,,,,,,,,,
100,2004,NBA,1,2,CHA,Emeka Okafor,21.275,C-F,us,University of Connecticut,2005,2018,616,30.9,12,9.7,0.8,0.7,1.6,0.512,0.512,0,0.586,45.3,0.114
680,2010,NBA,1,22,POR,Elliot Williams,21.009,G,us,University of Memphis,2012,2016,109,13.5,4.9,1.5,0.9,0.4,0.1,0.421,0.489,0.31,0.669,0.7,0.024
937,2018,NBA,2,31,PHO,Elie Okobo,20.246,G,fr,,2019,2019,53,18.1,5.7,1.8,2.4,0.6,0.1,0.393,0.475,0.295,0.787,-0.5,-0.027
330,2014,NBA,1,10,PHI,Elfrid Payton,20.129,G,us,University of Louisiana at Lafayette,2015,2019,342,29.5,11.1,4.4,6.6,1.3,0.3,0.454,0.479,0.302,0.63,13.3,0.063
377,2010,NBA,1,6,GSW,Ekpe Udoh,23.041,C-F,us,Baylor University,2011,2019,384,14.8,3.5,2.9,0.7,0.5,1.1,0.453,0.455,0,0.718,10.4,0.088
1025,2006,NBA,2,55,CLE,Ejike Ugboaja,21.036,F,ng,,,,,,,,,,,,,,,,
203,2000,NBA,2,38,HOU,Eduardo Najera,23.358,F,mx,University of Oklahoma,2001,2012,619,18.1,4.9,3.7,0.8,0.7,0.4,0.481,0.509,0.311,0.671,24.7,0.106
792,2017,NBA,2,52,NOP,Edmond Sumner,21.179,G,us,Xavier University,2018,2019,24,8.8,2.8,1,0.4,0.5,0.2,0.354,0.421,0.259,0.625,0.1,0.024
1026,2006,NBA,2,56,TOR,Edin Bavcic,22.028,C-F,ba,,,,,,,,,,,,,,,,
229,2001,NBA,1,4,CHI,Eddy Curry,18.209,C,us,,2002,2013,527,24.9,12.9,5.2,0.5,0.3,0.7,0.545,0.544,1,0.642,21.7,0.08
245,2000,NBA,2,37,MIA,Eddie House,22.051,G,us,Arizona State University,2001,2011,717,17.3,7.5,1.7,1.6,0.7,0.1,0.409,0.423,0.39,0.851,20,0.077
366,2001,NBA,1,7,NJN,Eddie Griffin,19.033,F-C,us,Seton Hall University,2002,2007,303,22.2,7.2,5.8,0.8,0.3,1.7,0.377,0.408,0.315,0.671,10.9,0.078
118,2010,NBA,1,13,TOR,Ed Davis,21.024,F,us,University of North Carolina,2011,2019,640,20.2,6.5,6.8,0.8,0.5,0.8,0.569,0.57,0,0.584,41.3,0.153
252,2001,NBA,2,40,SEA,Earl Watson,22.021,G,us,"University of California, Los Angeles",2002,2014,878,22.2,6.4,2.3,4.4,1,0.2,0.411,0.449,0.324,0.703,19.2,0.047
556,2009,NBA,1,14,PHO,Earl Clark,21.165,F,us,University of Louisville,2010,2015,261,13.9,4.4,3,0.5,0.3,0.5,0.403,0.424,0.328,0.664,2.9,0.038
323,2011,NBA,2,55,BOS,E'Twaun Moore,22.123,G-F,us,Purdue University,2012,2019,515,21.7,8,2,1.8,0.7,0.2,0.458,0.492,0.392,0.744,13.5,0.058
885,2018,NBA,1,29,BRK,Dzanan Musa,19.049,G-F,ba,,2019,2019,9,4.3,2.1,0.6,0.2,0.2,0,0.409,0.667,0.1,0,-0.1,-0.152
7,2003,NBA,1,5,MIA,Dwyane Wade,21.165,G,us,Marquette University,2004,2019,1054,33.9,22,4.7,5.4,1.5,0.8,0.48,0.502,0.293,0.765,120.7,0.162
224,2014,NBA,2,45,CHH,Dwight Powell,22.347,F-C,ca,Stanford University,2015,2019,331,17.8,7.5,4.5,0.9,0.7,0.5,0.553,0.612,0.298,0.75,22.4,0.182
5,2004,NBA,1,1,ORL,Dwight Howard,18.203,C,us,,2005,2019,1044,34.5,17.4,12.6,1.5,0.9,2,0.583,0.586,0.095,0.567,128.9,0.172
1067,2010,NBA,2,60,PHO,Dwayne Collins,22.077,F,us,University of Miami,,,,,,,,,,,,,,,
641,2017,NBA,2,40,NOP,Dwayne Bacon,21.302,G,us,Florida State University,2018,2019,96,15.3,5.1,2.2,0.9,0.3,0.1,0.432,0.455,0.377,0.761,1.1,0.034
107,2002,NBA,1,4,MEM,Drew Gooden,20.28,F,us,University of Kansas,2003,2016,790,25.5,11,7.1,1.1,0.7,0.6,0.462,0.471,0.257,0.76,43.9,0.105
109,2012,NBA,2,35,GSW,Draymond Green,22.122,F,us,Michigan State University,2013,2019,533,28.1,9.1,6.9,4.9,1.4,1.1,0.439,0.509,0.323,0.706,43.3,0.139
760,2016,NBA,1,4,PHO,Dragan Bender,18.223,F,ba,,2017,2019,171,20.3,5.3,3.8,1.2,0.3,0.6,0.394,0.516,0.321,0.647,0.2,0.002
372,2014,NBA,1,11,DEN,Doug McDermott,22.18,F,us,Creighton University,2015,2019,341,19.9,7.8,2.1,0.8,0.2,0.1,0.459,0.5,0.404,0.825,10.6,0.075
784,2012,NBA,2,42,MIL,Doron Lamb,20.24,G,us,University of Kentucky,2013,2014,100,12.7,3.5,1,0.8,0.2,0,0.381,0.372,0.394,0.7,0.1,0.005
193,2004,NBA,1,19,MIA,Dorell Wright,18.209,F-G,us,,2005,2015,549,22.4,8.4,3.8,1.5,0.8,0.5,0.424,0.469,0.365,0.806,25.9,0.101
611,2008,NBA,1,28,MEM,Donte Greene,20.131,F,de,Syracuse University,2009,2012,253,16.8,6.1,2.4,0.7,0.4,0.5,0.406,0.467,0.304,0.701,1.5,0.017
689,2018,NBA,1,17,MIL,Donte DiVincenzo,21.146,G,us,Villanova University,2019,2019,27,15.2,4.9,2.4,1.1,0.5,0.2,0.403,0.683,0.265,0.75,0.6,0.069
692,2004,NBA,2,34,ATL,Donta Smith,20.215,G-F,us,Southeastern Illinois College,2005,2006,61,9.2,2.7,1.1,0.8,0.5,0.1,0.421,0.447,0.308,0.65,0.5,0.043
387,2017,NBA,1,13,DEN,Donovan Mitchell,20.293,G,us,University of Louisville,2018,2019,156,33.6,22.1,3.9,3.9,1.4,0.4,0.434,0.483,0.351,0.805,10.2,0.094
489,2000,NBA,1,22,NYK,Donnell Harvey,19.311,F,us,University of Florida,2001,2005,205,16.2,5.6,4,0.8,0.5,0.4,0.46,0.464,0.1,0.659,4.7,0.069
432,2011,NBA,1,20,MIN,Donatas Motiejunas,20.281,F-C,lt,,2013,2019,251,18.2,7.3,3.8,1.1,0.5,0.3,0.469,0.529,0.3,0.597,7.1,0.075
727,2010,NBA,1,25,MEM,Dominique Jones,21.257,G,us,University of South Florida,2011,2013,80,9.3,3.1,1.4,1.8,0.4,0.1,0.366,0.393,0.095,0.729,0.3,0.017
508,2007,NBA,2,47,WAS,Dominic McGuire,21.256,F,us,"California State University, Fresno",2008,2013,342,15.6,2.7,3.4,1.2,0.5,0.5,0.419,0.423,0.188,0.658,4.1,0.037
334,2016,NBA,1,11,ORL,Domantas Sabonis,20.056,F-C,us,Gonzaga University,2017,2019,229,23.1,10.4,6.8,1.9,0.6,0.4,0.513,0.535,0.343,0.722,13.1,0.119
408,2012,NBA,1,4,CLE,Dion Waiters,20.206,G,us,Syracuse University,2013,2019,409,28.4,13.2,2.7,2.8,0.9,0.3,0.412,0.443,0.347,0.692,8.7,0.036
1108,2015,NBA,2,59,ATL,Dimitrios Agravanis,20.192,F-C,gr,,,,,,,,,,,,,,,,
629,2017,NBA,2,45,HOU,Dillon Brooks,21.157,F-G,ca,University of Oregon,2018,2019,100,26.8,10.3,2.9,1.5,0.8,0.2,0.435,0.475,0.359,0.745,1.2,0.021
744,2005,NBA,2,54,NYK,Dijon Thompson,22.131,G-F,us,"University of California, Los Angeles",2006,2007,16,5.8,2.8,1.2,0.2,0.2,0.1,0.425,0.481,0.308,0.875,0.2,0.102
881,2016,NBA,2,40,NOP,Diamond Stone,19.138,C,us,University of Maryland,2017,2017,7,3.4,1.4,0.9,0,0,0.1,0.231,0.231,,1,-0.1,-0.211
522,2016,NBA,2,31,BOS,Deyonta Davis,19.208,C-F,us,Michigan State University,2017,2019,107,12.1,4.2,3.2,0.4,0.2,0.6,0.599,0.601,0,0.635,3.6,0.131
700,2010,NBA,2,32,MIA,Dexter Pittman,22.119,C,us,University of Texas at Austin,2011,2014,50,6.9,2.3,1.8,0.2,0.2,0.2,0.45,0.45,,0.545,0.5,0.068
711,2018,NBA,2,34,ATL,Devonte' Graham,23.125,G,us,University of Kansas,2019,2019,46,14.7,4.7,1.4,2.6,0.5,0,0.343,0.421,0.281,0.761,0.5,0.035
1043,2008,NBA,2,50,SEA,DeVon Hardin,21.329,C,us,University of California,,,,,,,,,,,,,,,
1127,2018,NBA,2,53,OKC,Devon Hall,22.355,G,us,University of Virginia,,,,,,,,,,,,,,,
67,2004,NBA,1,5,WAS,Devin Harris,21.123,G,us,University of Wisconsin,2005,2019,985,24.3,10.8,2.2,3.9,1,0.2,0.432,0.481,0.325,0.796,54.9,0.11
701,2010,NBA,2,43,LAL,Devin Ebanks,20.244,F,us,West Virginia University,2011,2013,63,11.3,3.6,1.9,0.4,0.3,0.2,0.385,0.418,0.222,0.722,0.5,0.035
394,2015,NBA,1,13,PHO,Devin Booker,18.242,G,us,University of Kentucky,2016,2019,272,32.9,21.4,3.5,4.2,0.8,0.3,0.437,0.477,0.354,0.854,9.8,0.053
217,2000,NBA,1,17,SEA,Desmond Mason,22.266,F,us,Oklahoma State University,2001,2010,643,30.5,12.1,4.5,1.6,0.7,0.4,0.449,0.456,0.26,0.74,23.1,0.056
348,2000,NBA,1,23,UTA,DeShawn Stevenson,19.091,G,us,,2001,2013,824,22.3,7.2,2.2,1.6,0.5,0.2,0.406,0.433,0.34,0.698,12.1,0.032
1084,2013,NBA,2,58,SAS,Deshaun Thomas,21.308,F,us,Ohio State University,,,,,,,,,,,,,,,
342,2001,NBA,1,8,CLE,DeSagana Diop,19.153,C,sn,,2002,2013,601,14,2,3.7,0.4,0.4,1,0.427,0.429,0.167,0.467,12.8,0.073
809,2003,NBA,2,40,GSW,Derrick Zimmerman,21.211,G,us,Mississippi State University,2006,2006,2,16,2,2,3.5,0,0,0.667,0.667,,,0,0.004
315,2011,NBA,1,2,MIN,Derrick Williams,20.034,F,us,University of Arizona,2012,2018,428,20.7,8.9,4,0.7,0.5,0.3,0.434,0.484,0.3,0.71,14.1,0.076
509,2017,NBA,1,29,SAS,Derrick White,22.361,G,us,University of Colorado,2018,2019,84,22.2,8.5,3.3,3.2,0.8,0.6,0.479,0.523,0.361,0.762,4.1,0.106
139,2008,NBA,1,1,CHI,Derrick Rose,19.27,G,us,University of Memphis,2009,2019,546,33.2,18.8,3.5,5.6,0.8,0.3,0.453,0.481,0.304,0.824,37.2,0.099
87,2010,NBA,1,3,NJN,Derrick Favors,18.349,F-C,us,Georgia Institute of Technology,2011,2019,632,25.7,11.6,7.2,1.1,0.8,1.3,0.525,0.535,0.21,0.664,49.5,0.146
728,2010,NBA,2,58,LAL,Derrick Caracter,22.056,F,us,University of Texas at El Paso,2011,2011,41,5.2,2,1,0.2,0.1,0.2,0.485,0.485,,0.739,0.3,0.057
780,2007,NBA,2,42,POR,Derrick Byars,23.069,F,us,Vanderbilt University,2012,2012,2,18.5,5,5.5,0.5,1,0,0.273,0.6,0,1,0.1,0.147
500,2009,NBA,2,40,CHA,Derrick Brown,21.296,F,us,Xavier University,2010,2012,171,14.9,5.2,2.4,0.7,0.5,0.2,0.515,0.528,0.317,0.637,4.5,0.085
28,2005,NBA,1,3,UTA,Deron Williams,21.007,G,us,University of Illinois at Urbana-Champaign,2006,2017,845,34.2,16.3,3.1,8.1,1,0.2,0.445,0.482,0.357,0.822,77.3,0.129
1048,2008,NBA,2,59,DET,Deron Washington,,,,Virginia Polytechnic Institute and State University,,,,,,,,,,,,,,,
441,2000,NBA,1,6,ATL,DerMarr Johnson,20.059,F,us,University of Cincinnati,2001,2008,344,17.2,6.2,2.2,0.9,0.6,0.4,0.411,0.469,0.336,0.789,6.4,0.052
544,2016,NBA,1,14,CHI,Denzel Valentine,22.225,G,us,Michigan State University,2017,2018,134,22.9,8,4.1,2.3,0.7,0.1,0.399,0.434,0.374,0.754,3.1,0.048
949,2017,NBA,1,9,DAL,Dennis Smith,19.214,G,us,North Carolina State University,2018,2019,122,29.2,14.5,3.4,5,1.1,0.3,0.407,0.452,0.316,0.668,-0.7,-0.009
333,2013,NBA,1,17,ATL,Dennis Schroder,19.29,G,de,,2014,2019,431,24.7,13.4,2.7,4.6,0.8,0.1,0.43,0.467,0.325,0.825,13.1,0.059
1021,2006,NBA,2,40,SEA,Denham Brown,,,,University of Connecticut,,,,,,,,,,,,,,,
761,2016,NBA,2,45,BOS,Demetrius Jackson,21.295,G,us,University of Notre Dame,2017,2019,26,5.2,1.8,0.7,0.7,0.3,0,0.486,0.609,0.286,0.667,0.2,0.087
903,2007,NBA,2,53,POR,Demetris Nichols,22.302,F,us,Syracuse University,2008,2009,18,3.2,1.2,0.4,0.1,0,0.2,0.281,0.353,0.2,0.5,-0.2,-0.203
169,2009,NBA,1,27,MEM,DeMarre Carroll,22.339,F,us,University of Missouri,2010,2019,554,24.2,9.1,4.3,1.3,0.9,0.3,0.43,0.485,0.36,0.743,29.3,0.105
106,2010,NBA,1,5,SAC,DeMarcus Cousins,19.32,C-F,us,University of Kentucky,2011,2019,565,32,21.2,10.9,3.2,1.4,1.2,0.461,0.477,0.332,0.737,44.1,0.117
52,2009,NBA,1,9,TOR,DeMar DeRozan,19.327,G-F,us,University of Southern California,2010,2019,752,34.1,19.9,4.3,3.4,1,0.3,0.451,0.47,0.283,0.828,60.3,0.113
207,2004,NBA,1,24,BOS,Delonte West,20.339,G,us,Saint Joseph's University,2005,2012,432,27.4,9.7,2.9,3.6,1.1,0.4,0.448,0.479,0.372,0.826,24.5,0.099
375,2015,NBA,1,20,TOR,Delon Wright,23.065,G,us,University of Utah,2016,2019,198,19.2,7.4,2.8,2.7,1,0.4,0.445,0.495,0.332,0.796,10.5,0.132
259,2009,NBA,2,37,SAS,DeJuan Blair,20.069,F-C,us,University of Pittsburgh,2010,2016,424,16.6,6.8,5.1,0.8,0.7,0.3,0.524,0.526,0,0.608,19,0.129
539,2016,NBA,1,29,SAS,Dejounte Murray,19.282,G,us,University of Washington,2017,2018,119,17.4,6.6,4.2,2.3,0.9,0.3,0.441,0.452,0.316,0.708,3.2,0.074
968,2000,NBA,2,46,TOR,DeeAndre Hulett,,,,College of the Sequoias,,,,,,,,,,,,,,,
778,2006,NBA,2,46,UTA,Dee Brown,21.32,G,us,University of Illinois at Urbana-Champaign,2007,2009,68,10.5,2.1,1,1.8,0.5,0.1,0.34,0.389,0.25,0.643,0.1,0.008
604,2011,NBA,2,53,ORL,DeAndre Liggins,23.089,G,us,University of Kentucky,2012,2018,177,10.8,2,1.4,0.7,0.6,0.2,0.402,0.432,0.352,0.549,1.6,0.04
21,2008,NBA,2,35,LAC,DeAndre Jordan,19.345,C,us,Texas A&M University,2009,2019,819,28.2,9.6,10.9,0.9,0.6,1.6,0.67,0.671,0.091,0.466,83.4,0.173
1087,2014,NBA,2,37,TOR,DeAndre Daniels,22.077,F,us,University of Connecticut,,,,,,,,,,,,,,,
674,2016,NBA,1,21,ATL,DeAndre Bembry,21.36,F,us,Saint Joseph's University,2017,2019,146,18.9,6.3,3.3,1.9,0.9,0.4,0.445,0.504,0.281,0.605,0.8,0.014
460,2018,NBA,1,1,PHO,Deandre Ayton,19.338,C,bs,University of Arizona,2019,2019,71,30.7,16.3,10.3,1.8,0.9,0.9,0.585,0.588,0,0.746,5.8,0.128
853,2018,NBA,2,46,HOU,De'Anthony Melton,20.029,G,us,University of Southern California,2019,2019,50,19.7,5,2.7,3.2,1.4,0.5,0.391,0.441,0.305,0.75,0,0.002
482,2017,NBA,1,5,SAC,De'Aaron Fox,19.189,G,us,University of Kentucky,2018,2019,154,29.7,14.6,3.3,5.9,1.3,0.4,0.439,0.462,0.345,0.725,5,0.053
917,2017,NBA,2,32,PHO,Davon Reed,22.017,G,us,University of Miami,2018,2019,31,9.3,2.4,1.5,0.5,0.4,0.1,0.307,0.304,0.31,0.667,-0.2,-0.039
399,2011,NBA,2,42,IND,Davis Bertans,18.227,F,lv,,2017,2019,220,16,6.2,2.3,1,0.4,0.4,0.444,0.552,0.404,0.846,9.3,0.127
1004,2004,NBA,2,41,SEA,David Young,,,,North Carolina Central University,,,,,,,,,,,,,,,
19,2003,NBA,1,18,NOH,David West,22.306,F-C,us,Xavier University,2004,2018,1034,28.2,13.6,6.4,2.2,0.7,0.8,0.495,0.499,0.265,0.817,85.9,0.141
712,2006,NBA,2,39,MIL,David Noel,22.127,F,us,University of North Carolina,2007,2007,68,11.6,2.7,1.8,1,0.4,0.1,0.367,0.387,0.321,0.86,0.4,0.024
1111,2016,NBA,2,39,NOP,David Michineau,22.023,G,gp,,,,,,,,,,,,,,,,
29,2005,NBA,1,30,NYK,David Lee,22.066,F,us,University of Florida,2006,2017,829,29.3,13.5,8.8,2.2,0.8,0.4,0.535,0.537,0.034,0.772,76,0.15
535,2004,NBA,1,29,IND,David Harrison,21.319,C,us,University of Colorado,2005,2008,189,14.2,5,2.9,0.2,0.3,1,0.53,0.53,,0.525,3.2,0.057
608,2002,NBA,2,37,ATL,David Andersen,22.008,C,au,,2010,2011,103,12.3,4.9,2.8,0.6,0.2,0.2,0.44,0.467,0.347,0.674,1.5,0.059
731,2015,NBA,2,38,DET,Darrun Hilliard,22.078,G,us,Villanova University,2016,2018,91,9.4,3.2,0.9,0.8,0.2,0,0.377,0.42,0.304,0.747,0.3,0.016
84,2009,NBA,1,21,NOH,Darren Collison,21.312,G,us,"University of California, Los Angeles",2010,2019,708,29.4,12.5,2.7,5,1.2,0.1,0.471,0.495,0.394,0.853,49.9,0.115
346,2008,NBA,1,27,NOH,Darrell Arthur,20.098,F,us,University of Kansas,2009,2018,503,17.8,6.5,3.5,0.8,0.6,0.6,0.444,0.46,0.352,0.765,12.3,0.066
622,2008,NBA,2,52,MIA,Darnell Jackson,22.237,F,us,University of Kansas,2009,2011,138,7.5,2.2,1.5,0.2,0.2,0.1,0.449,0.463,0.235,0.644,1.3,0.059
431,2003,NBA,1,2,DET,Darko Milicic,18.01,F-C,rs,,2004,2013,468,18.5,6,4.2,0.9,0.4,1.3,0.46,0.461,0,0.574,7.1,0.04
296,2002,NBA,2,50,BOS,Darius Songaila,24.138,F,lt,Wake Forest University,2004,2011,495,18.6,6.9,3.4,1.2,0.7,0.2,0.499,0.501,0.158,0.844,15.9,0.083
921,2011,NBA,2,41,LAL,Darius Morris,20.176,G,us,University of Michigan,2012,2015,132,11.1,3.3,1,1.4,0.3,0,0.384,0.416,0.322,0.63,-0.3,-0.01
457,2012,NBA,2,46,NOH,Darius Miller,22.105,F,us,University of Kentucky,2013,2019,253,20.4,6,1.7,1.4,0.4,0.2,0.418,0.495,0.382,0.83,5.9,0.055
398,2000,NBA,1,3,LAC,Darius Miles,18.267,F,us,,2001,2009,446,26.3,10.1,4.9,1.9,0.9,1.1,0.472,0.482,0.168,0.59,9.5,0.039
923,2012,NBA,2,55,DAL,Darius Johnson-Odom,22.279,G,us,Marquette University,2013,2014,7,3,0,0.9,0.3,0.1,0,0,0,0,0,-0.3,-0.597
363,2014,NBA,1,12,ORL,Dario Saric,20.084,F,hr,,2017,2019,240,26.9,12.7,6.2,2.1,0.6,0.2,0.433,0.488,0.358,0.835,11.2,0.083
907,2010,NBA,2,37,MIL,Darington Hobson,22.274,G,us,University of New Mexico,2012,2012,5,7.8,0.8,0.6,1.2,0,0,0.154,0.286,0,,-0.2,-0.225
562,2014,NBA,1,5,UTA,Dante Exum,18.353,G,au,,2015,2019,204,19.3,5.9,1.8,2.3,0.4,0.2,0.4,0.477,0.304,0.77,2.7,0.033
200,2009,NBA,2,33,POR,Dante Cunningham,22.07,F,us,Villanova University,2010,2019,715,20.8,5.8,3.7,0.7,0.6,0.5,0.469,0.494,0.345,0.649,24.9,0.08
125,2009,NBA,2,46,CLE,Danny Green,22.009,G-F,us,University of North Carolina,2010,2019,620,25.4,9,3.5,1.6,1,0.8,0.424,0.457,0.404,0.817,39.2,0.119
88,2005,NBA,1,17,IND,Danny Granger,22.075,F,us,University of New Mexico,2006,2015,586,31.5,16.8,4.9,1.9,1,0.8,0.434,0.463,0.38,0.848,48.5,0.126
82,2008,NBA,1,6,NYK,Danilo Gallinari,19.327,F,it,,2009,2019,549,31.1,15.9,4.9,2,0.8,0.4,0.425,0.464,0.376,0.871,50.4,0.142
645,2010,NBA,1,29,ORL,Daniel Orton,19.327,C-F,us,University of Kentucky,2012,2014,51,10.6,2.8,2.5,0.5,0.4,0.5,0.485,0.49,0,0.597,1,0.093
846,2016,NBA,2,56,DEN,Daniel Hamilton,20.325,G-F,us,University of Connecticut,2018,2019,25,9.3,2.8,2.1,1.2,0.3,0,0.394,0.419,0.357,0.5,0,0
293,2006,NBA,2,42,CLE,Daniel Gibson,20.126,G,us,University of Texas at Austin,2007,2013,397,23.5,7.8,2,2,0.6,0.2,0.402,0.397,0.407,0.78,16,0.082
